No CUDA runtime is found, using CUDA_HOME='/usr/local/cuda'
08/02/2024 18:03:24 - WARNING - __main__ -   Process rank: -1, device: cpu, n_gpu: 1, distributed training: False, 16-bits training: False
08/02/2024 18:10:54 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:10:55 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:10:55 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:10:56 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:10:57 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:10:58 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:10:58 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:10:59 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:00 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:01 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:02 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:02 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:03 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:04 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:05 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:07 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:08 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:09 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:10 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:11 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:12 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:12 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:13 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:15 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:16 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:17 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:18 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:19 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:20 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:21 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:23 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:24 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:25 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:27 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:28 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:29 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:30 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:31 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:33 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:34 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:35 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:36 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:37 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:38 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:39 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:40 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:42 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:43 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:44 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:45 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:46 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:48 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:49 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:50 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:51 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:53 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:54 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:55 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:56 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:58 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:11:59 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:00 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:01 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:02 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:03 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:05 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:08 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:10 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:12 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:15 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:18 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:20 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:23 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:26 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:29 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:32 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:34 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:35 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:36 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:38 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:39 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:40 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:42 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:43 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:44 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:46 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:47 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:48 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:50 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:51 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:52 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:54 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:55 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:56 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:58 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:12:59 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:00 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:02 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:03 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:05 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:06 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:08 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:09 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:11 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:12 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:14 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:15 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:16 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:18 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:20 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:22 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:24 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:25 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:27 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:28 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:30 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:31 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:32 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:34 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:13:35 - INFO - __main__ -   ************ Loading Data ***************
08/02/2024 18:14:20 - INFO - __main__ -   ************ Loading Data ***************
